,datetime,symbol,close
140,2005-05-19T10:00:00,BMFBOVESPA:IBOV,24829.01
141,2005-05-20T10:00:00,BMFBOVESPA:IBOV,24522.41
142,2005-05-23T10:00:00,BMFBOVESPA:IBOV,24214.891
143,2005-05-24T10:00:00,BMFBOVESPA:IBOV,24545.24
144,2005-05-25T10:00:00,BMFBOVESPA:IBOV,24478.42
145,2005-05-27T10:00:00,BMFBOVESPA:IBOV,25255.48
146,2005-05-30T10:00:00,BMFBOVESPA:IBOV,25424.221
147,2005-05-31T10:00:00,BMFBOVESPA:IBOV,25207.07
148,2005-06-01T10:00:00,BMFBOVESPA:IBOV,25948.83
149,2005-06-02T10:00:00,BMFBOVESPA:IBOV,26639.83
150,2005-06-03T10:00:00,BMFBOVESPA:IBOV,26365.619
151,2005-06-06T10:00:00,BMFBOVESPA:IBOV,25556.26
152,2005-06-07T10:00:00,BMFBOVESPA:IBOV,25028.279
153,2005-06-08T10:00:00,BMFBOVESPA:IBOV,24693.84
154,2005-06-09T10:00:00,BMFBOVESPA:IBOV,24483.551
155,2005-06-10T10:00:00,BMFBOVESPA:IBOV,24950.949
156,2005-06-13T10:00:00,BMFBOVESPA:IBOV,24901.83
157,2005-06-14T10:00:00,BMFBOVESPA:IBOV,25744.24
158,2005-06-15T10:00:00,BMFBOVESPA:IBOV,25481.381
159,2005-06-16T10:00:00,BMFBOVESPA:IBOV,25750.529
160,2005-06-17T10:00:00,BMFBOVESPA:IBOV,26092.881
161,2005-06-20T10:00:00,BMFBOVESPA:IBOV,26051.471
162,2005-06-21T10:00:00,BMFBOVESPA:IBOV,25721.68
163,2005-06-22T10:00:00,BMFBOVESPA:IBOV,25678.25
164,2005-06-23T10:00:00,BMFBOVESPA:IBOV,24815.58
165,2005-06-24T10:00:00,BMFBOVESPA:IBOV,24916.91
166,2005-06-27T10:00:00,BMFBOVESPA:IBOV,25225.77
167,2005-06-28T10:00:00,BMFBOVESPA:IBOV,25261.039
168,2005-06-29T10:00:00,BMFBOVESPA:IBOV,25126.359
169,2005-06-30T10:00:00,BMFBOVESPA:IBOV,25051.211
170,2005-07-01T10:00:00,BMFBOVESPA:IBOV,25311.439
171,2005-07-04T10:00:00,BMFBOVESPA:IBOV,25044.529
172,2005-07-05T10:00:00,BMFBOVESPA:IBOV,24674.77
173,2005-07-06T10:00:00,BMFBOVESPA:IBOV,24516.859
174,2005-07-07T10:00:00,BMFBOVESPA:IBOV,24449.51
175,2005-07-08T10:00:00,BMFBOVESPA:IBOV,24422.91
176,2005-07-11T10:00:00,BMFBOVESPA:IBOV,25015.58
177,2005-07-12T10:00:00,BMFBOVESPA:IBOV,25536.25
178,2005-07-13T10:00:00,BMFBOVESPA:IBOV,25855.91
179,2005-07-14T10:00:00,BMFBOVESPA:IBOV,25919.949
180,2005-07-15T10:00:00,BMFBOVESPA:IBOV,25221.529
181,2005-07-18T10:00:00,BMFBOVESPA:IBOV,25321.08
182,2005-07-19T10:00:00,BMFBOVESPA:IBOV,25267.16
183,2005-07-20T10:00:00,BMFBOVESPA:IBOV,25704.76
184,2005-07-21T10:00:00,BMFBOVESPA:IBOV,25842.369
185,2005-07-22T10:00:00,BMFBOVESPA:IBOV,25391.23
186,2005-07-25T10:00:00,BMFBOVESPA:IBOV,24530.789
187,2005-07-26T10:00:00,BMFBOVESPA:IBOV,24868.471
188,2005-07-27T10:00:00,BMFBOVESPA:IBOV,25337.82
189,2005-07-28T10:00:00,BMFBOVESPA:IBOV,26068.369
190,2005-07-29T10:00:00,BMFBOVESPA:IBOV,26042.359
191,2005-08-01T10:00:00,BMFBOVESPA:IBOV,26298.07
192,2005-08-02T10:00:00,BMFBOVESPA:IBOV,26788.539
193,2005-08-03T10:00:00,BMFBOVESPA:IBOV,26714.07
194,2005-08-04T10:00:00,BMFBOVESPA:IBOV,26465.539
195,2005-08-05T10:00:00,BMFBOVESPA:IBOV,26517.92
196,2005-08-08T10:00:00,BMFBOVESPA:IBOV,26711.189
197,2005-08-09T10:00:00,BMFBOVESPA:IBOV,27291.439
198,2005-08-10T10:00:00,BMFBOVESPA:IBOV,27116.92
199,2005-08-11T10:00:00,BMFBOVESPA:IBOV,26633.119
200,2005-08-12T10:00:00,BMFBOVESPA:IBOV,26950.74
201,2005-08-15T10:00:00,BMFBOVESPA:IBOV,27375.02
202,2005-08-16T10:00:00,BMFBOVESPA:IBOV,27078.98
203,2005-08-17T10:00:00,BMFBOVESPA:IBOV,27416.119
204,2005-08-18T10:00:00,BMFBOVESPA:IBOV,26899.74
205,2005-08-19T10:00:00,BMFBOVESPA:IBOV,26643.77
206,2005-08-22T10:00:00,BMFBOVESPA:IBOV,27260.68
207,2005-08-23T10:00:00,BMFBOVESPA:IBOV,26769.279
208,2005-08-24T10:00:00,BMFBOVESPA:IBOV,26712.381
209,2005-08-25T10:00:00,BMFBOVESPA:IBOV,27401.631
210,2005-08-26T10:00:00,BMFBOVESPA:IBOV,27094.609
211,2005-08-29T10:00:00,BMFBOVESPA:IBOV,27384.83
212,2005-08-30T10:00:00,BMFBOVESPA:IBOV,27603.74
213,2005-08-31T10:00:00,BMFBOVESPA:IBOV,28044.83
214,2005-09-01T10:00:00,BMFBOVESPA:IBOV,27962.189
215,2005-09-02T10:00:00,BMFBOVESPA:IBOV,28319.109
216,2005-09-05T10:00:00,BMFBOVESPA:IBOV,28524.74
217,2005-09-06T10:00:00,BMFBOVESPA:IBOV,28854.92
218,2005-09-08T10:00:00,BMFBOVESPA:IBOV,28828.061
219,2005-09-09T10:00:00,BMFBOVESPA:IBOV,29307.91
220,2005-09-12T10:00:00,BMFBOVESPA:IBOV,29086.48
221,2005-09-13T10:00:00,BMFBOVESPA:IBOV,28880.461
222,2005-09-14T10:00:00,BMFBOVESPA:IBOV,29049.99
223,2005-09-15T10:00:00,BMFBOVESPA:IBOV,29366.24
224,2005-09-16T10:00:00,BMFBOVESPA:IBOV,29815.83
225,2005-09-19T10:00:00,BMFBOVESPA:IBOV,30076.02
226,2005-09-20T10:00:00,BMFBOVESPA:IBOV,30058.99
227,2005-09-21T10:00:00,BMFBOVESPA:IBOV,30837.289
228,2005-09-22T10:00:00,BMFBOVESPA:IBOV,30678.43
229,2005-09-23T10:00:00,BMFBOVESPA:IBOV,31294.109
230,2005-09-26T10:00:00,BMFBOVESPA:IBOV,31143.051
231,2005-09-27T10:00:00,BMFBOVESPA:IBOV,30874.939
232,2005-09-28T10:00:00,BMFBOVESPA:IBOV,31317.24
233,2005-09-29T10:00:00,BMFBOVESPA:IBOV,31208.82
234,2005-09-30T10:00:00,BMFBOVESPA:IBOV,31583.789
235,2005-10-03T10:00:00,BMFBOVESPA:IBOV,31856.131
236,2005-10-04T10:00:00,BMFBOVESPA:IBOV,31283.83
237,2005-10-05T10:00:00,BMFBOVESPA:IBOV,30163.52
238,2005-10-06T10:00:00,BMFBOVESPA:IBOV,29197.551
239,2005-10-07T10:00:00,BMFBOVESPA:IBOV,29972.99
240,2005-10-10T10:00:00,BMFBOVESPA:IBOV,30277.221
241,2005-10-11T10:00:00,BMFBOVESPA:IBOV,30614.23
242,2005-10-13T10:00:00,BMFBOVESPA:IBOV,29880.039
243,2005-10-14T10:00:00,BMFBOVESPA:IBOV,29770.221
244,2005-10-17T09:00:00,BMFBOVESPA:IBOV,30241.609
245,2005-10-18T09:00:00,BMFBOVESPA:IBOV,29067.91
246,2005-10-19T09:00:00,BMFBOVESPA:IBOV,29297.109
247,2005-10-20T09:00:00,BMFBOVESPA:IBOV,28344.08
248,2005-10-21T09:00:00,BMFBOVESPA:IBOV,29175.789
249,2005-10-24T09:00:00,BMFBOVESPA:IBOV,29834.99
250,2005-10-25T09:00:00,BMFBOVESPA:IBOV,29614.92
251,2005-10-26T09:00:00,BMFBOVESPA:IBOV,29729.971
252,2005-10-27T09:00:00,BMFBOVESPA:IBOV,29132.52
253,2005-10-28T09:00:00,BMFBOVESPA:IBOV,29318.18
254,2005-10-31T09:00:00,BMFBOVESPA:IBOV,30144.65
255,2005-11-01T09:00:00,BMFBOVESPA:IBOV,30899.711
256,2005-11-03T09:00:00,BMFBOVESPA:IBOV,31099.971
257,2005-11-04T09:00:00,BMFBOVESPA:IBOV,30894.961
258,2005-11-07T09:00:00,BMFBOVESPA:IBOV,30952.24
259,2005-11-08T09:00:00,BMFBOVESPA:IBOV,30967.18
260,2005-11-09T09:00:00,BMFBOVESPA:IBOV,30666.07
261,2005-11-10T09:00:00,BMFBOVESPA:IBOV,30708.57
262,2005-11-11T09:00:00,BMFBOVESPA:IBOV,30510.891
263,2005-11-14T09:00:00,BMFBOVESPA:IBOV,30218.881
264,2005-11-16T09:00:00,BMFBOVESPA:IBOV,30482.119
265,2005-11-17T09:00:00,BMFBOVESPA:IBOV,31089.051
266,2005-11-18T09:00:00,BMFBOVESPA:IBOV,31102.369
267,2005-11-21T09:00:00,BMFBOVESPA:IBOV,31110.07
268,2005-11-22T09:00:00,BMFBOVESPA:IBOV,31489.01
269,2005-11-23T09:00:00,BMFBOVESPA:IBOV,31942.561
270,2005-11-24T09:00:00,BMFBOVESPA:IBOV,31944.73
271,2005-11-25T09:00:00,BMFBOVESPA:IBOV,31919.66
272,2005-11-28T09:00:00,BMFBOVESPA:IBOV,31357.551
273,2005-11-29T09:00:00,BMFBOVESPA:IBOV,31651.551
274,2005-11-30T09:00:00,BMFBOVESPA:IBOV,31916.76
275,2005-12-01T09:00:00,BMFBOVESPA:IBOV,32617.18
276,2005-12-02T09:00:00,BMFBOVESPA:IBOV,32832.449
277,2005-12-05T09:00:00,BMFBOVESPA:IBOV,32701.17
278,2005-12-06T09:00:00,BMFBOVESPA:IBOV,33223.422
279,2005-12-07T09:00:00,BMFBOVESPA:IBOV,32756.789
280,2005-12-08T09:00:00,BMFBOVESPA:IBOV,32480.039
281,2005-12-09T09:00:00,BMFBOVESPA:IBOV,32921.762
282,2005-12-12T09:00:00,BMFBOVESPA:IBOV,32965.941
283,2005-12-13T09:00:00,BMFBOVESPA:IBOV,33419.648
284,2005-12-14T09:00:00,BMFBOVESPA:IBOV,33629.469
285,2005-12-15T09:00:00,BMFBOVESPA:IBOV,33193.27
286,2005-12-16T09:00:00,BMFBOVESPA:IBOV,33291.82
287,2005-12-19T09:00:00,BMFBOVESPA:IBOV,33005.27
288,2005-12-20T09:00:00,BMFBOVESPA:IBOV,33066.531
289,2005-12-21T09:00:00,BMFBOVESPA:IBOV,33517.051
290,2005-12-22T09:00:00,BMFBOVESPA:IBOV,33512.859
291,2005-12-23T09:00:00,BMFBOVESPA:IBOV,33331.262
292,2005-12-26T09:00:00,BMFBOVESPA:IBOV,33297.52
293,2005-12-27T09:00:00,BMFBOVESPA:IBOV,33370.73
294,2005-12-28T09:00:00,BMFBOVESPA:IBOV,33138.48
295,2005-12-29T09:00:00,BMFBOVESPA:IBOV,33455.941
296,2006-01-02T09:00:00,BMFBOVESPA:IBOV,33507.27
297,2006-01-03T09:00:00,BMFBOVESPA:IBOV,34540.578
298,2006-01-04T09:00:00,BMFBOVESPA:IBOV,35002.371
299,2006-01-05T09:00:00,BMFBOVESPA:IBOV,34936.109
300,2006-01-06T09:00:00,BMFBOVESPA:IBOV,35475.02
301,2006-01-09T09:00:00,BMFBOVESPA:IBOV,35337.328
302,2006-01-10T09:00:00,BMFBOVESPA:IBOV,35049.422
303,2006-01-11T09:00:00,BMFBOVESPA:IBOV,35952.238
304,2006-01-12T09:00:00,BMFBOVESPA:IBOV,35783.578
305,2006-01-13T09:00:00,BMFBOVESPA:IBOV,35897.121
306,2006-01-16T09:00:00,BMFBOVESPA:IBOV,36533.68
307,2006-01-17T09:00:00,BMFBOVESPA:IBOV,36119.371
308,2006-01-18T09:00:00,BMFBOVESPA:IBOV,35805.191
309,2006-01-19T09:00:00,BMFBOVESPA:IBOV,36858.191
310,2006-01-20T09:00:00,BMFBOVESPA:IBOV,36694.648
311,2006-01-23T09:00:00,BMFBOVESPA:IBOV,36631.75
312,2006-01-24T09:00:00,BMFBOVESPA:IBOV,37399.672
313,2006-01-26T09:00:00,BMFBOVESPA:IBOV,38014.359
314,2006-01-27T09:00:00,BMFBOVESPA:IBOV,37822.219
315,2006-01-30T09:00:00,BMFBOVESPA:IBOV,38242.039
316,2006-01-31T09:00:00,BMFBOVESPA:IBOV,38372.82
317,2006-02-01T09:00:00,BMFBOVESPA:IBOV,38484.84
318,2006-02-02T09:00:00,BMFBOVESPA:IBOV,37304.191
319,2006-02-03T09:00:00,BMFBOVESPA:IBOV,37261.73
320,2006-02-06T09:00:00,BMFBOVESPA:IBOV,37331.219
321,2006-02-07T09:00:00,BMFBOVESPA:IBOV,36568.512
322,2006-02-08T09:00:00,BMFBOVESPA:IBOV,36499.41
323,2006-02-09T09:00:00,BMFBOVESPA:IBOV,36882.309
324,2006-02-10T09:00:00,BMFBOVESPA:IBOV,36975.27
325,2006-02-13T09:00:00,BMFBOVESPA:IBOV,36113.949
326,2006-02-14T09:00:00,BMFBOVESPA:IBOV,36626.879
327,2006-02-15T09:00:00,BMFBOVESPA:IBOV,37260.32
328,2006-02-16T09:00:00,BMFBOVESPA:IBOV,38256.391
329,2006-02-17T09:00:00,BMFBOVESPA:IBOV,38421.828
330,2006-02-20T10:00:00,BMFBOVESPA:IBOV,38621.762
331,2006-02-21T10:00:00,BMFBOVESPA:IBOV,38235.75
332,2006-02-22T10:00:00,BMFBOVESPA:IBOV,38158.922
333,2006-02-23T10:00:00,BMFBOVESPA:IBOV,38335.922
334,2006-02-24T10:00:00,BMFBOVESPA:IBOV,38546.781
335,2006-03-01T10:00:00,BMFBOVESPA:IBOV,39135.441
336,2006-03-02T10:00:00,BMFBOVESPA:IBOV,39133.988
337,2006-03-03T10:00:00,BMFBOVESPA:IBOV,39229.379
338,2006-03-06T10:00:00,BMFBOVESPA:IBOV,38370.781
339,2006-03-07T10:00:00,BMFBOVESPA:IBOV,37426.809
340,2006-03-08T10:00:00,BMFBOVESPA:IBOV,37361.82
341,2006-03-09T10:00:00,BMFBOVESPA:IBOV,36260.449
342,2006-03-10T10:00:00,BMFBOVESPA:IBOV,36856.43
343,2006-03-13T10:00:00,BMFBOVESPA:IBOV,36744.07
344,2006-03-14T10:00:00,BMFBOVESPA:IBOV,37509.32
345,2006-03-15T10:00:00,BMFBOVESPA:IBOV,38260.551
346,2006-03-16T10:00:00,BMFBOVESPA:IBOV,38166.41
347,2006-03-17T10:00:00,BMFBOVESPA:IBOV,37957.551
348,2006-03-20T10:00:00,BMFBOVESPA:IBOV,38157.469
349,2006-03-21T10:00:00,BMFBOVESPA:IBOV,37497.949
350,2006-03-22T10:00:00,BMFBOVESPA:IBOV,37810.02
351,2006-03-23T10:00:00,BMFBOVESPA:IBOV,37465.648
352,2006-03-24T10:00:00,BMFBOVESPA:IBOV,37558.852
353,2006-03-27T10:00:00,BMFBOVESPA:IBOV,37834.18
354,2006-03-28T10:00:00,BMFBOVESPA:IBOV,36753.691
355,2006-03-29T10:00:00,BMFBOVESPA:IBOV,37406.789
356,2006-03-30T10:00:00,BMFBOVESPA:IBOV,37770.559
357,2006-03-31T10:00:00,BMFBOVESPA:IBOV,37885.84
358,2006-04-03T10:00:00,BMFBOVESPA:IBOV,38717.07
359,2006-04-04T10:00:00,BMFBOVESPA:IBOV,38802.262
360,2006-04-05T10:00:00,BMFBOVESPA:IBOV,39053.02
361,2006-04-06T10:00:00,BMFBOVESPA:IBOV,39285.039
362,2006-04-07T10:00:00,BMFBOVESPA:IBOV,38926.488
363,2006-04-10T10:00:00,BMFBOVESPA:IBOV,38474.73
364,2006-04-11T10:00:00,BMFBOVESPA:IBOV,37901.191
365,2006-04-12T10:00:00,BMFBOVESPA:IBOV,38427.41
366,2006-04-13T10:00:00,BMFBOVESPA:IBOV,38082.129
367,2006-04-17T10:00:00,BMFBOVESPA:IBOV,38462.48
368,2006-04-18T10:00:00,BMFBOVESPA:IBOV,39572.469
369,2006-04-19T10:00:00,BMFBOVESPA:IBOV,39937.738
370,2006-04-20T10:00:00,BMFBOVESPA:IBOV,39774.59
371,2006-04-24T10:00:00,BMFBOVESPA:IBOV,39754.82
372,2006-04-25T10:00:00,BMFBOVESPA:IBOV,39738.07
373,2006-04-26T10:00:00,BMFBOVESPA:IBOV,40410.059
374,2006-04-27T10:00:00,BMFBOVESPA:IBOV,39751.441
375,2006-04-28T10:00:00,BMFBOVESPA:IBOV,40363.422
376,2006-05-02T10:00:00,BMFBOVESPA:IBOV,41016.578
377,2006-05-03T10:00:00,BMFBOVESPA:IBOV,40919.762
378,2006-05-04T10:00:00,BMFBOVESPA:IBOV,40975.781
379,2006-05-05T10:00:00,BMFBOVESPA:IBOV,41417.27
380,2006-05-08T10:00:00,BMFBOVESPA:IBOV,41515.488
381,2006-05-09T10:00:00,BMFBOVESPA:IBOV,41979.289
382,2006-05-10T10:00:00,BMFBOVESPA:IBOV,41710.121
383,2006-05-11T10:00:00,BMFBOVESPA:IBOV,40847.07
384,2006-05-12T10:00:00,BMFBOVESPA:IBOV,40211.969
385,2006-05-15T10:00:00,BMFBOVESPA:IBOV,39140.25
386,2006-05-16T10:00:00,BMFBOVESPA:IBOV,39416.441
387,2006-05-17T10:00:00,BMFBOVESPA:IBOV,38290.68
388,2006-05-18T10:00:00,BMFBOVESPA:IBOV,37807.148
389,2006-05-19T10:00:00,BMFBOVESPA:IBOV,37732.859
390,2006-05-22T10:00:00,BMFBOVESPA:IBOV,36496.922
391,2006-05-23T10:00:00,BMFBOVESPA:IBOV,36204.148
392,2006-05-24T10:00:00,BMFBOVESPA:IBOV,35791.961
393,2006-05-25T10:00:00,BMFBOVESPA:IBOV,37568.66
394,2006-05-26T10:00:00,BMFBOVESPA:IBOV,38629.711
395,2006-05-29T10:00:00,BMFBOVESPA:IBOV,38145.148
396,2006-05-30T10:00:00,BMFBOVESPA:IBOV,36412.512
397,2006-05-31T10:00:00,BMFBOVESPA:IBOV,36530.039
398,2006-06-01T10:00:00,BMFBOVESPA:IBOV,37743.98
